order_id,quantity,month,day,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_name
17054,1,Oct,Fri,12,16.0,16.0,M,Classic,The Classic Deluxe Pizza
17055,1,Oct,Fri,12,16.0,16.0,M,Classic,The Classic Deluxe Pizza
17056,1,Oct,Fri,12,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
17056,1,Oct,Fri,12,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
17057,1,Oct,Fri,12,20.75,20.75,L,Supreme,The Spicy Italian Pizza
17058,1,Oct,Fri,13,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
17058,1,Oct,Fri,13,12.0,12.0,S,Veggie,The Mexicana Pizza
17058,1,Oct,Fri,13,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
17058,1,Oct,Fri,13,20.75,20.75,L,Chicken,The Thai Chicken Pizza
17058,1,Oct,Fri,13,16.0,16.0,M,Classic,The Greek Pizza
17059,1,Oct,Fri,13,12.75,12.75,S,Chicken,The California Chicken Pizza
17059,1,Oct,Fri,13,10.5,10.5,S,Classic,The Hawaiian Pizza
17059,1,Oct,Fri,13,12.5,12.5,M,Classic,The Pepperoni Pizza
17059,1,Oct,Fri,13,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
17060,1,Oct,Fri,13,16.0,16.0,M,Classic,The Classic Deluxe Pizza
17061,1,Oct,Fri,13,20.75,20.75,L,Chicken,The California Chicken Pizza
17061,1,Oct,Fri,13,12.0,12.0,S,Classic,The Greek Pizza
17062,1,Oct,Fri,13,15.25,15.25,L,Classic,The Pepperoni Pizza
17063,1,Oct,Fri,13,18.5,18.5,L,Veggie,The Five Cheese Pizza
17064,1,Oct,Fri,13,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
17064,1,Oct,Fri,13,20.75,20.75,L,Supreme,The Soppressata Pizza
17065,1,Oct,Fri,14,20.75,20.75,L,Chicken,The California Chicken Pizza
17066,1,Oct,Fri,14,23.65,23.65,S,Supreme,The Brie Carre Pizza
17067,1,Oct,Fri,14,12.25,12.25,S,Supreme,The Sicilian Pizza
17068,1,Oct,Fri,14,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
17068,1,Oct,Fri,14,20.75,20.75,L,Chicken,The California Chicken Pizza
17068,1,Oct,Fri,14,20.75,20.75,L,Supreme,The Italian Supreme Pizza
17068,1,Oct,Fri,14,20.5,20.5,L,Classic,The Greek Pizza
17069,1,Oct,Fri,14,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
17069,1,Oct,Fri,14,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
17070,1,Oct,Fri,15,20.75,20.75,L,Supreme,The Italian Supreme Pizza
17070,1,Oct,Fri,15,20.25,20.25,L,Supreme,The Sicilian Pizza
17071,1,Oct,Fri,15,12.5,12.5,S,Supreme,The Pepper Salami Pizza
17071,2,Oct,Fri,15,16.25,32.5,M,Supreme,The Sicilian Pizza
17072,1,Oct,Fri,16,12.0,12.0,S,Classic,The Big Meat Pizza
17072,1,Oct,Fri,16,18.5,18.5,L,Veggie,The Five Cheese Pizza
17072,2,Oct,Fri,16,20.25,40.5,L,Veggie,The Mexicana Pizza
17073,1,Oct,Fri,16,12.0,12.0,S,Classic,The Big Meat Pizza
17073,1,Oct,Fri,16,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
17074,1,Oct,Fri,16,16.0,16.0,M,Classic,The Classic Deluxe Pizza
17074,1,Oct,Fri,16,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
17074,1,Oct,Fri,16,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
17074,1,Oct,Fri,16,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
17075,2,Oct,Fri,16,20.75,41.5,L,Chicken,The Southwest Chicken Pizza
17075,1,Oct,Fri,16,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
17076,1,Oct,Fri,16,16.0,16.0,M,Veggie,The Mexicana Pizza
17076,1,Oct,Fri,16,20.5,20.5,L,Classic,The Napolitana Pizza
17076,1,Oct,Fri,16,9.75,9.75,S,Classic,The Pepperoni Pizza
17076,1,Oct,Fri,16,20.75,20.75,L,Supreme,The Pepper Salami Pizza
17077,1,Oct,Fri,16,13.25,13.25,M,Classic,The Hawaiian Pizza
17078,1,Oct,Fri,17,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
17078,1,Oct,Fri,17,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
17079,1,Oct,Fri,17,16.0,16.0,M,Veggie,The Mexicana Pizza
17079,1,Oct,Fri,17,9.75,9.75,S,Classic,The Pepperoni Pizza
17079,1,Oct,Fri,17,12.25,12.25,S,Supreme,The Sicilian Pizza
17080,1,Oct,Fri,17,20.75,20.75,L,Supreme,The Spicy Italian Pizza
17081,1,Oct,Fri,17,18.5,18.5,L,Veggie,The Five Cheese Pizza
17081,1,Oct,Fri,17,20.5,20.5,L,Classic,The Italian Capocollo Pizza
17081,1,Oct,Fri,17,16.5,16.5,M,Supreme,The Italian Supreme Pizza
17081,1,Oct,Fri,17,16.25,16.25,M,Supreme,The Sicilian Pizza
17082,1,Oct,Fri,17,12.0,12.0,S,Classic,The Big Meat Pizza
17083,1,Oct,Fri,17,16.75,16.75,M,Chicken,The California Chicken Pizza
17083,1,Oct,Fri,17,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
17083,1,Oct,Fri,17,20.75,20.75,L,Supreme,The Spicy Italian Pizza
17083,1,Oct,Fri,17,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
17084,1,Oct,Fri,17,12.0,12.0,S,Classic,The Big Meat Pizza
17084,1,Oct,Fri,17,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
17085,1,Oct,Fri,18,16.0,16.0,M,Classic,The Classic Deluxe Pizza
17085,1,Oct,Fri,18,16.0,16.0,M,Veggie,The Mediterranean Pizza
17086,1,Oct,Fri,18,12.5,12.5,M,Classic,The Pepperoni Pizza
17087,1,Oct,Fri,18,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
17087,1,Oct,Fri,18,13.25,13.25,M,Classic,The Hawaiian Pizza
17087,1,Oct,Fri,18,20.75,20.75,L,Chicken,The Thai Chicken Pizza
17088,1,Oct,Fri,18,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
17089,1,Oct,Fri,18,12.0,12.0,S,Classic,The Italian Capocollo Pizza
17090,1,Oct,Fri,18,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
17090,1,Oct,Fri,18,16.5,16.5,L,Classic,The Hawaiian Pizza
17090,1,Oct,Fri,18,16.25,16.25,M,Supreme,The Sicilian Pizza
17090,1,Oct,Fri,18,20.75,20.75,L,Supreme,The Spicy Italian Pizza
17091,1,Oct,Fri,18,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
17091,1,Oct,Fri,18,20.5,20.5,L,Classic,The Classic Deluxe Pizza
17091,1,Oct,Fri,18,16.5,16.5,L,Classic,The Hawaiian Pizza
17092,2,Oct,Fri,18,12.0,24.0,S,Classic,The Big Meat Pizza
17092,1,Oct,Fri,18,15.25,15.25,L,Classic,The Pepperoni Pizza
17092,1,Oct,Fri,18,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
17093,1,Oct,Fri,18,18.5,18.5,L,Veggie,The Five Cheese Pizza
17093,1,Oct,Fri,18,10.5,10.5,S,Classic,The Hawaiian Pizza
17094,1,Oct,Fri,18,20.5,20.5,L,Classic,The Italian Capocollo Pizza
17094,1,Oct,Fri,18,12.5,12.5,S,Supreme,The Pepper Salami Pizza
17095,1,Oct,Fri,19,20.75,20.75,L,Chicken,The California Chicken Pizza
17095,1,Oct,Fri,19,18.5,18.5,L,Veggie,The Five Cheese Pizza
17096,1,Oct,Fri,19,20.75,20.75,L,Chicken,The Thai Chicken Pizza
17097,1,Oct,Fri,19,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
17097,1,Oct,Fri,19,12.5,12.5,S,Supreme,The Soppressata Pizza
17097,1,Oct,Fri,19,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
17098,1,Oct,Fri,19,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
17098,1,Oct,Fri,19,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
17098,1,Oct,Fri,19,20.5,20.5,L,Classic,The Greek Pizza
17098,1,Oct,Fri,19,25.5,25.5,XL,Classic,The Greek Pizza
17099,1,Oct,Fri,19,12.0,12.0,S,Classic,The Big Meat Pizza
17099,1,Oct,Fri,19,12.0,12.0,S,Veggie,The Green Garden Pizza
17100,1,Oct,Fri,20,20.75,20.75,L,Chicken,The Thai Chicken Pizza
17101,1,Oct,Fri,20,12.5,12.5,S,Supreme,The Italian Supreme Pizza
17101,1,Oct,Fri,20,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
17102,1,Oct,Fri,20,23.65,23.65,S,Supreme,The Brie Carre Pizza
17103,1,Oct,Fri,20,16.5,16.5,M,Supreme,The Spicy Italian Pizza
17104,1,Oct,Fri,21,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
17105,1,Oct,Fri,21,16.5,16.5,L,Classic,The Hawaiian Pizza
17105,1,Oct,Fri,21,12.5,12.5,S,Supreme,The Italian Supreme Pizza
17105,1,Oct,Fri,21,16.5,16.5,M,Supreme,The Spicy Italian Pizza
17106,1,Oct,Fri,21,20.75,20.75,L,Supreme,The Spicy Italian Pizza
17107,1,Oct,Fri,21,12.0,12.0,S,Classic,The Big Meat Pizza
17107,1,Oct,Fri,21,12.25,12.25,S,Supreme,The Calabrese Pizza
17107,1,Oct,Fri,21,20.5,20.5,L,Classic,The Classic Deluxe Pizza
17108,1,Oct,Fri,21,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
17108,1,Oct,Fri,21,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
17108,1,Oct,Fri,21,15.25,15.25,L,Classic,The Pepperoni Pizza
17108,1,Oct,Fri,21,20.75,20.75,L,Supreme,The Soppressata Pizza
17109,1,Oct,Fri,21,9.75,9.75,S,Classic,The Pepperoni Pizza
17110,1,Oct,Fri,22,20.5,20.5,L,Classic,The Italian Capocollo Pizza
17110,1,Oct,Fri,22,12.0,12.0,S,Classic,The Napolitana Pizza
17110,1,Oct,Fri,22,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
17111,1,Oct,Sat,12,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
17111,1,Oct,Sat,12,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
17111,1,Oct,Sat,12,10.5,10.5,S,Classic,The Hawaiian Pizza
17111,1,Oct,Sat,12,16.0,16.0,M,Classic,The Italian Capocollo Pizza
17111,1,Oct,Sat,12,16.0,16.0,M,Veggie,The Mediterranean Pizza
17111,1,Oct,Sat,12,12.5,12.5,S,Supreme,The Pepper Salami Pizza
17111,1,Oct,Sat,12,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
17111,1,Oct,Sat,12,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
17111,1,Oct,Sat,12,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
17112,3,Oct,Sat,12,20.75,62.25,L,Chicken,The Barbecue Chicken Pizza
17112,1,Oct,Sat,12,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
17112,1,Oct,Sat,12,18.5,18.5,L,Veggie,The Five Cheese Pizza
17112,1,Oct,Sat,12,16.0,16.0,M,Classic,The Italian Capocollo Pizza
17112,1,Oct,Sat,12,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
17112,1,Oct,Sat,12,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
17112,1,Oct,Sat,12,20.25,20.25,L,Supreme,The Sicilian Pizza
17112,1,Oct,Sat,12,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
17112,2,Oct,Sat,12,12.75,25.5,S,Chicken,The Thai Chicken Pizza
17112,2,Oct,Sat,12,25.5,51.0,XL,Classic,The Greek Pizza
17113,1,Oct,Sat,12,16.75,16.75,M,Chicken,The Thai Chicken Pizza
17114,1,Oct,Sat,13,12.0,12.0,S,Classic,The Big Meat Pizza
17114,1,Oct,Sat,13,17.95,17.95,L,Veggie,The Four Cheese Pizza
17114,1,Oct,Sat,13,12.0,12.0,S,Veggie,The Green Garden Pizza
17114,1,Oct,Sat,13,16.5,16.5,L,Classic,The Hawaiian Pizza
17115,2,Oct,Sat,13,18.5,37.0,L,Veggie,The Five Cheese Pizza
17115,1,Oct,Sat,13,20.5,20.5,L,Classic,The Napolitana Pizza
17115,1,Oct,Sat,13,12.75,12.75,S,Chicken,The Thai Chicken Pizza
17116,1,Oct,Sat,13,12.0,12.0,S,Veggie,The Green Garden Pizza
17117,1,Oct,Sat,13,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
17117,1,Oct,Sat,13,18.5,18.5,L,Veggie,The Five Cheese Pizza
17117,1,Oct,Sat,13,16.0,16.0,M,Veggie,The Mexicana Pizza
17118,1,Oct,Sat,13,16.5,16.5,L,Classic,The Hawaiian Pizza
17119,1,Oct,Sat,13,20.5,20.5,L,Classic,The Napolitana Pizza
17119,1,Oct,Sat,13,16.5,16.5,M,Supreme,The Spicy Italian Pizza
17120,1,Oct,Sat,15,12.75,12.75,S,Chicken,The California Chicken Pizza
17120,1,Oct,Sat,15,17.95,17.95,L,Veggie,The Four Cheese Pizza
17120,1,Oct,Sat,15,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
17121,1,Oct,Sat,15,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
17121,1,Oct,Sat,15,12.0,12.0,S,Classic,The Classic Deluxe Pizza
17121,1,Oct,Sat,15,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
17122,1,Oct,Sat,15,12.5,12.5,S,Supreme,The Spicy Italian Pizza
17123,1,Oct,Sat,15,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
17124,1,Oct,Sat,15,18.5,18.5,L,Veggie,The Five Cheese Pizza
17124,1,Oct,Sat,15,13.25,13.25,M,Classic,The Hawaiian Pizza
17124,1,Oct,Sat,15,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
17125,1,Oct,Sat,16,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
17125,1,Oct,Sat,16,16.0,16.0,M,Veggie,The Mexicana Pizza
17126,1,Oct,Sat,16,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
17127,1,Oct,Sat,16,20.25,20.25,L,Supreme,The Sicilian Pizza
17128,1,Oct,Sat,16,12.0,12.0,S,Classic,The Big Meat Pizza
17128,1,Oct,Sat,16,20.75,20.75,L,Supreme,The Pepper Salami Pizza
17129,1,Oct,Sat,16,12.0,12.0,S,Classic,The Italian Capocollo Pizza
17129,1,Oct,Sat,16,16.25,16.25,M,Supreme,The Sicilian Pizza
17130,1,Oct,Sat,17,12.5,12.5,S,Supreme,The Italian Supreme Pizza
17130,1,Oct,Sat,17,12.75,12.75,S,Chicken,The Thai Chicken Pizza
17131,1,Oct,Sat,17,12.5,12.5,M,Classic,The Pepperoni Pizza
17131,1,Oct,Sat,17,12.0,12.0,S,Classic,The Greek Pizza
17132,1,Oct,Sat,17,20.5,20.5,L,Classic,The Italian Capocollo Pizza
17132,1,Oct,Sat,17,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
17133,1,Oct,Sat,17,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
17133,1,Oct,Sat,17,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
17133,1,Oct,Sat,17,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
17134,1,Oct,Sat,17,15.25,15.25,L,Classic,The Pepperoni Pizza
17134,1,Oct,Sat,17,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
17135,1,Oct,Sat,17,20.25,20.25,L,Supreme,The Calabrese Pizza
17135,1,Oct,Sat,17,16.25,16.25,M,Supreme,The Sicilian Pizza
17136,1,Oct,Sat,18,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
17137,1,Oct,Sat,18,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
17137,1,Oct,Sat,18,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
17137,1,Oct,Sat,18,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
17138,1,Oct,Sat,18,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
17138,1,Oct,Sat,18,16.0,16.0,M,Veggie,The Mediterranean Pizza
17138,1,Oct,Sat,18,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
17138,1,Oct,Sat,18,25.5,25.5,XL,Classic,The Greek Pizza
17139,1,Oct,Sat,18,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
17139,1,Oct,Sat,18,16.0,16.0,M,Veggie,The Green Garden Pizza
17139,1,Oct,Sat,18,12.5,12.5,S,Supreme,The Spicy Italian Pizza
17140,1,Oct,Sat,18,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
17140,1,Oct,Sat,18,20.75,20.75,L,Supreme,The Pepper Salami Pizza
17140,2,Oct,Sat,18,20.75,41.5,L,Chicken,The Southwest Chicken Pizza
17141,1,Oct,Sat,18,16.25,16.25,M,Supreme,The Calabrese Pizza
17141,1,Oct,Sat,18,13.25,13.25,M,Classic,The Hawaiian Pizza
17141,1,Oct,Sat,18,16.25,16.25,M,Supreme,The Sicilian Pizza
17142,1,Oct,Sat,18,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
17142,1,Oct,Sat,18,20.25,20.25,L,Supreme,The Sicilian Pizza
17143,1,Oct,Sat,19,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
17144,2,Oct,Sat,19,20.75,41.5,L,Chicken,The Chicken Pesto Pizza
17145,1,Oct,Sat,19,17.95,17.95,L,Veggie,The Four Cheese Pizza
17145,1,Oct,Sat,19,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
17145,1,Oct,Sat,19,25.5,25.5,XL,Classic,The Greek Pizza
17146,1,Oct,Sat,19,16.0,16.0,M,Classic,The Napolitana Pizza
17146,1,Oct,Sat,19,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
17147,1,Oct,Sat,19,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
17148,1,Oct,Sat,19,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
17149,1,Oct,Sat,19,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
17150,1,Oct,Sat,19,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
17151,1,Oct,Sat,20,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
17151,1,Oct,Sat,20,20.75,20.75,L,Supreme,The Pepper Salami Pizza
17151,1,Oct,Sat,20,20.5,20.5,L,Classic,The Greek Pizza
17151,1,Oct,Sat,20,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
17152,1,Oct,Sat,20,12.0,12.0,S,Classic,The Big Meat Pizza
17152,1,Oct,Sat,20,16.75,16.75,M,Chicken,The California Chicken Pizza
17153,1,Oct,Sat,20,12.0,12.0,S,Classic,The Big Meat Pizza
17154,1,Oct,Sat,20,16.0,16.0,M,Classic,The Classic Deluxe Pizza
17155,1,Oct,Sat,20,20.75,20.75,L,Chicken,The California Chicken Pizza
17155,1,Oct,Sat,20,17.95,17.95,L,Veggie,The Four Cheese Pizza
17155,1,Oct,Sat,20,12.0,12.0,S,Veggie,The Green Garden Pizza
17155,1,Oct,Sat,20,10.5,10.5,S,Classic,The Hawaiian Pizza
17156,1,Oct,Sat,21,16.0,16.0,M,Classic,The Classic Deluxe Pizza
17156,1,Oct,Sat,21,12.75,12.75,S,Chicken,The Thai Chicken Pizza
17157,1,Oct,Sat,21,14.75,14.75,M,Veggie,The Four Cheese Pizza
17157,1,Oct,Sat,21,20.75,20.75,L,Supreme,The Spicy Italian Pizza
17158,1,Oct,Sat,22,16.0,16.0,M,Classic,The Classic Deluxe Pizza
17159,1,Oct,Sat,22,10.5,10.5,S,Classic,The Hawaiian Pizza
17159,1,Oct,Sat,22,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
17159,1,Oct,Sat,22,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
17159,1,Oct,Sat,22,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
17160,1,Oct,Sat,22,20.5,20.5,L,Classic,The Greek Pizza
17161,1,Oct,Sat,22,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
17162,1,Oct,Sat,22,16.5,16.5,M,Supreme,The Italian Supreme Pizza
17162,1,Oct,Sat,22,20.75,20.75,L,Supreme,The Pepper Salami Pizza
17162,1,Oct,Sat,22,16.25,16.25,M,Supreme,The Sicilian Pizza
17162,1,Oct,Sat,22,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
17163,1,Oct,Sat,22,12.0,12.0,S,Classic,The Classic Deluxe Pizza
17163,1,Oct,Sat,22,16.5,16.5,M,Supreme,The Italian Supreme Pizza
17163,1,Oct,Sat,22,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
17163,1,Oct,Sat,22,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
17164,1,Oct,Sat,22,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
17164,1,Oct,Sat,22,16.25,16.25,M,Supreme,The Calabrese Pizza
17164,1,Oct,Sat,22,16.5,16.5,M,Supreme,The Italian Supreme Pizza
17164,1,Oct,Sat,22,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
17165,1,Oct,Sat,22,18.5,18.5,L,Veggie,The Five Cheese Pizza
17165,1,Oct,Sat,22,16.25,16.25,M,Supreme,The Sicilian Pizza
17166,1,Oct,Sun,11,10.5,10.5,S,Classic,The Hawaiian Pizza
17167,1,Oct,Sun,12,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
17167,1,Oct,Sun,12,20.75,20.75,L,Chicken,The Thai Chicken Pizza
17168,1,Oct,Sun,12,17.95,17.95,L,Veggie,The Four Cheese Pizza
17169,1,Oct,Sun,12,12.75,12.75,S,Chicken,The California Chicken Pizza
17169,1,Oct,Sun,12,20.5,20.5,L,Classic,The Napolitana Pizza
17169,1,Oct,Sun,12,20.75,20.75,L,Supreme,The Spicy Italian Pizza
17170,1,Oct,Sun,12,17.95,17.95,L,Veggie,The Four Cheese Pizza
17170,1,Oct,Sun,12,14.75,14.75,M,Veggie,The Four Cheese Pizza
17170,1,Oct,Sun,12,25.5,25.5,XL,Classic,The Greek Pizza
17171,3,Oct,Sun,13,16.75,50.25,M,Chicken,The Barbecue Chicken Pizza
17171,2,Oct,Sun,13,12.0,24.0,S,Classic,The Big Meat Pizza
17171,1,Oct,Sun,13,20.5,20.5,L,Classic,The Classic Deluxe Pizza
17171,2,Oct,Sun,13,17.95,35.9,L,Veggie,The Four Cheese Pizza
17171,1,Oct,Sun,13,16.5,16.5,L,Classic,The Hawaiian Pizza
17171,1,Oct,Sun,13,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
17171,1,Oct,Sun,13,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
17171,1,Oct,Sun,13,16.5,16.5,M,Supreme,The Pepper Salami Pizza
17171,2,Oct,Sun,13,20.75,41.5,L,Supreme,The Spicy Italian Pizza
17171,1,Oct,Sun,13,20.75,20.75,L,Chicken,The Thai Chicken Pizza
17172,1,Oct,Sun,13,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
17172,1,Oct,Sun,13,12.25,12.25,S,Supreme,The Sicilian Pizza
17173,1,Oct,Sun,13,20.75,20.75,L,Supreme,The Italian Supreme Pizza
17174,1,Oct,Sun,13,16.0,16.0,M,Classic,The Napolitana Pizza
17175,1,Oct,Sun,13,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
17176,1,Oct,Sun,14,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
17176,1,Oct,Sun,14,12.0,12.0,S,Classic,The Greek Pizza
17177,1,Oct,Sun,14,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
17177,1,Oct,Sun,14,16.0,16.0,M,Classic,The Classic Deluxe Pizza
17177,1,Oct,Sun,14,14.75,14.75,M,Veggie,The Four Cheese Pizza
17177,1,Oct,Sun,14,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
17178,1,Oct,Sun,14,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
17179,1,Oct,Sun,15,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
17179,1,Oct,Sun,15,20.75,20.75,L,Chicken,The California Chicken Pizza
17179,1,Oct,Sun,15,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
17180,1,Oct,Sun,15,20.5,20.5,L,Classic,The Italian Capocollo Pizza
17180,1,Oct,Sun,15,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
17180,1,Oct,Sun,15,20.75,20.75,L,Chicken,The Thai Chicken Pizza
17181,1,Oct,Sun,15,16.25,16.25,M,Supreme,The Calabrese Pizza
17182,1,Oct,Sun,15,16.5,16.5,L,Classic,The Hawaiian Pizza
17183,1,Oct,Sun,15,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
17184,1,Oct,Sun,16,20.5,20.5,L,Classic,The Classic Deluxe Pizza
17184,1,Oct,Sun,16,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
17185,1,Oct,Sun,16,15.25,15.25,L,Classic,The Pepperoni Pizza
17185,1,Oct,Sun,16,20.75,20.75,L,Supreme,The Pepper Salami Pizza
17186,1,Oct,Sun,17,20.5,20.5,L,Classic,The Classic Deluxe Pizza
17186,1,Oct,Sun,17,17.95,17.95,L,Veggie,The Four Cheese Pizza
17186,1,Oct,Sun,17,25.5,25.5,XL,Classic,The Greek Pizza
17187,1,Oct,Sun,17,20.25,20.25,L,Veggie,The Mexicana Pizza
17187,1,Oct,Sun,17,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
17188,1,Oct,Sun,17,17.95,17.95,L,Veggie,The Four Cheese Pizza
17188,1,Oct,Sun,17,12.0,12.0,S,Classic,The Napolitana Pizza
17188,1,Oct,Sun,17,20.75,20.75,L,Chicken,The Thai Chicken Pizza
17189,1,Oct,Sun,17,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
17189,1,Oct,Sun,17,25.5,25.5,XL,Classic,The Greek Pizza
17190,1,Oct,Sun,18,17.95,17.95,L,Veggie,The Four Cheese Pizza
17190,1,Oct,Sun,18,16.5,16.5,M,Supreme,The Spicy Italian Pizza
17190,1,Oct,Sun,18,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
17191,1,Oct,Sun,18,10.5,10.5,S,Classic,The Hawaiian Pizza
17191,1,Oct,Sun,18,20.25,20.25,L,Veggie,The Mexicana Pizza
17191,1,Oct,Sun,18,12.0,12.0,S,Classic,The Napolitana Pizza
17191,1,Oct,Sun,18,20.75,20.75,L,Supreme,The Pepper Salami Pizza
17192,1,Oct,Sun,18,13.25,13.25,M,Classic,The Hawaiian Pizza
17192,1,Oct,Sun,18,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
17193,1,Oct,Sun,18,17.95,17.95,L,Veggie,The Four Cheese Pizza
17193,1,Oct,Sun,18,14.75,14.75,M,Veggie,The Four Cheese Pizza
17193,1,Oct,Sun,18,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
17194,1,Oct,Sun,18,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
17195,1,Oct,Sun,18,17.95,17.95,L,Veggie,The Four Cheese Pizza
